type, name, country, latitude, longitude, elevation, population
city, Kananga, CD, -5.89624, 22.41659, 643, 463546
city, Kalemie, CD, -5.94749, 29.19471, 787, 146974
city, Isiro, CD, 2.77391, 27.61603, 761, 127076
city, Ilebo, CD, -4.33112, 20.58638, 440, 107093
city, Goma, CD, -1.67409, 29.22845, 1518, 144124
city, Gandajika, CD, -6.75, 23.95, 804, 154425
city, Butembo, CD, 0.14164, 29.29117, 1736, 154621
city, Bukavu, CD, -2.49076, 28.84281, 1631, 225389
city, Lubumbashi, CD, -11.66089, 27.47938, 1260, 1373770
city, Likasi, CD, -10.98139, 26.73333, 1289, 422414
city, Kolwezi, CD, -10.71484, 25.46674, 1485, 418000
city, Mbandaka, CD, 0.04865, 18.26034, 315, 184185
city, Matadi, CD, -5.79949, 13.44068, 342, 180109
city, Kinshasa, CD, -4.32758, 15.31357, 281, 7785965
city, Kikwit, CD, -5.04098, 18.81619, 466, 186991
city, Gemena, CD, 3.25651, 19.77234, 420, 117639
city, Bandundu, CD, -3.31687, 17.38063, 322, 118211
city, Masina, CD, -4.38361, 15.39139, 288, 485167
city, Bimbo, CF, 4.25671, 18.41583, 371, 129655
city, Bangui, CF, 4.36122, 18.55496, 351, 542393
city, Pointe-Noire, CG, -4.77609, 11.86352, 12, 659084
city, Dolisie, CG, -4.19834, 12.66664, 332, 103894
city, Brazzaville, CG, -4.26613, 15.28318, 284, 1284609
city, Zürich, CH, 47.36667, 8.55, 429, 341730
city, Lausanne, CH, 46.516, 6.63282, 453, 116751
city, Genève, CH, 46.20222, 6.14569, 400, 183981
city, Bern, CH, 46.94809, 7.44744, 549, 121631
city, Basel, CH, 47.5584, 7.57327, 279, 164488
city, Yamoussoukro, CI, 6.82055, -5.27674, 214, 194530
city, San-Pédro, CI, 4.74851, -6.6363, 9, 196751
city, Man, CI, 7.41251, -7.55383, 329, 139341
city, Korhogo, CI, 9.45803, -5.62961, 360, 167359
city, Gagnoa, CI, 6.13193, -5.9506, 202, 123184
city, Divo, CI, 5.83739, -5.35723, 147, 127867
city, Daloa, CI, 6.87736, -6.45022, 262, 215652
city, Bouaké, CI, 7.69385, -5.03031, 339, 567481
city, Anyama, CI, 5.49462, -4.05183, 95, 100653
city, Abobo, CI, 5.41613, -4.0159, 105, 900000
city, Abidjan, CI, 5.30966, -4.01266, 10, 3677115
city, Abengourou, CI, 6.72972, -3.49639, 197, 104020
city, Viña del Mar, CL, -33.02457, -71.55183, 17, 294551
city, Valparaíso, CL, -33.03932, -71.62725, 23, 282448
city, Valdivia, CL, -39.81422, -73.24589, 17, 133419
city, Temuco, CL, -38.73965, -72.59842, 114, 238129
city, Talcahuano, CL, -36.72494, -73.11684, 15, 252968
city, Talca, CL, -35.4264, -71.65542, 104, 197479
city, Santiago, CL, -33.45694, -70.64827, 556, 4837295
city, San Bernardo, CL, -33.59218, -70.6996, 571, 249858
city, Rancagua, CL, -34.17083, -70.74444, 506, 212695
city, Quilpué, CL, -33.04752, -71.44249, 113, 130263
city, Punta Arenas, CL, -53.15483, -70.91129, 30, 117430
city, Puerto Montt, CL, -41.46574, -72.94289, 21, 160054
city, Puente Alto, CL, -33.61169, -70.57577, 700, 510417
city, Osorno, CL, -40.57395, -73.13348, 37, 135773
city, Los Ángeles, CL, -37.46973, -72.35366, 141, 125430
city, La Serena, CL, -29.90453, -71.24894, 30, 154521
city, Iquique, CL, -20.22036, -70.13913, 37, 227499
city, Curicó, CL, -34.98279, -71.23943, 217, 102438
city, Coquimbo, CL, -29.95332, -71.33947, 22, 161317
city, Copiapó, CL, -27.36679, -70.3314, 397, 129280
city, Concepción, CL, -36.82699, -73.04977, 36, 215413
city, Chillán, CL, -36.60664, -72.10344, 132, 150396
city, Calama, CL, -22.45591, -68.93015, 2260, 143084
city, Arica, CL, -18.4746, -70.29792, 45, 185999
city, Antofagasta, CL, -23.65236, -70.3954, 31, 309832
city, La Pintana, CL, -33.58331, -70.63419, 630, 201178
city, Lo Prado, CL, -33.4443, -70.72552, 509, 104316
city, Yaoundé, CM, 3.86667, 11.51667, 726, 1299369
city, Nkongsamba, CM, 4.9547, 9.9404, 844, 117063
city, Ngaoundéré, CM, 7.32765, 13.58472, 1128, 231357
city, Mokolo, CM, 10.74244, 13.80227, 833, 275239
city, Mbouda, CM, 5.62611, 10.2542, 1433, 111320
city, Maroua, CM, 10.59095, 14.31592, 406, 319941
city, Loum, CM, 4.7182, 9.7351, 235, 177429
city, Kumba, CM, 4.6363, 9.4469, 244, 144413
city, Kousséri, CM, 12.07689, 15.03063, 300, 435547
city, Garoua, CM, 9.30142, 13.39771, 199, 436899
city, Edéa, CM, 3.8, 10.13333, 27, 203149
city, Douala, CM, 4.04827, 9.70428, 19, 1338082
city, Bertoua, CM, 4.57728, 13.68459, 665, 218111
city, Bamenda, CM, 5.9597, 10.14597, 1413, 393835
city, Bafoussam, CM, 5.47775, 10.41759, 1438, 290768
city, Lhasa, CN, 29.65, 91.1, 3651, 118721
city, Kashi, CN, 39.47066, 75.98951, 1284, 274717
city, Jiayuguan, CN, 39.81121, 98.28618, 1635, 122396
city, Hotan, CN, 37.1075, 79.93548, 1384, 114000
city, Ürümqi, CN, 43.80096, 87.60046, 862, 3029372
city, Laochenglu, CN, 42.9251, 89.16831, 4, 254900
city, Shihezi, CN, 44.3023, 86.03694, 467, 572772
city, Sayibage, CN, 41.76055, 86.15231, 945, 179465
city, Hami, CN, 42.83393, 93.50601, 762, 137072
city, Yan’an Beilu, CN, 44.00782, 87.30461, 581, 198776
city, Aral, CN, 40.51556, 81.26361, 1010, 260000
city, Altay, CN, 47.84864, 88.13361, 866, 139341
city, Yingbazha, CN, 41.11312, 80.26918, 1088, 340020
city, Zunyi, CN, 27.68667, 106.90722, 867, 466292
city, Zoucheng, CN, 35.40056, 116.96556, 76, 190537
city, Zigong, CN, 29.34162, 104.77689, 306, 689961
city, Zhuzhou, CN, 27.83333, 113.15, 54, 709358
city, Zhumadian, CN, 32.97944, 114.02944, 89, 720000
city, Shangqiu, CN, 34.45, 115.65, 51, 181218
city, Zhuji, CN, 29.71876, 120.24233, 23, 110721
city, Mizhou, CN, 35.99472, 119.3975, 64, 109968
city, Zhoukou, CN, 33.63333, 114.63333, 54, 377061
city, Zhoucun, CN, 36.81667, 117.81667, 53, 122402
city, Yuxi, CN, 24.355, 102.54222, 1638, 103829
city, Zhicheng, CN, 30.29556, 111.50472, 51, 159383
city, Zhenzhou, CN, 32.28034, 119.16999, 10, 176006
city, Zhenjiang, CN, 32.21086, 119.45508, 26, 632552
city, Zhengzhou, CN, 34.75778, 113.64861, 104, 4253913
city, Xinghua, CN, 32.93917, 119.83417, 8, 105918
city, Zhaotong, CN, 27.31667, 103.71667, 1974, 109400
city, Zhaoqing, CN, 23.05116, 112.45972, 16, 361969
city, Luofeng, CN, 37.36497, 120.40997, 74, 100774
city, Zhanjiang, CN, 21.28145, 110.34271, 29, 637790
city, Zhangzhou, CN, 24.51333, 117.65556, 14, 589831
city, Zibo, CN, 36.79056, 118.06333, 51, 3129228
city, Anyang, CN, 36.09944, 114.32889, 79, 781129
city, Zaozhuang, CN, 34.86472, 117.55417, 79, 183665
city, Zaoyang, CN, 32.12722, 112.75417, 113, 184509
city, Yuyao, CN, 30.05, 121.14944, 59, 114177
city, Kunshan, CN, 31.37762, 120.9543, 10, 107986
city, Yunfu, CN, 22.92832, 112.03954, 76, 2612800
city, Yuncheng, CN, 35.02306, 110.99278, 361, 201950
city, Yulin, CN, 22.63333, 110.15, 83, 148485
city, Yuci, CN, 37.68028, 112.73194, 798, 235929
city, Qianjiang, CN, 30.421, 112.8919, 36, 179079
city, Zhongxiang, CN, 31.16611, 112.58306, 50, 108883
city, Chengzhong, CN, 30.94454, 113.55284, 34, 265886
city, Yinchuan, CN, 38.46806, 106.27306, 1117, 475101
city, Qingzhou, CN, 36.69667, 118.47972, 98, 117056
city, Yichun, CN, 27.83333, 114.4, 99, 152169
city, Yichang, CN, 30.71444, 111.28472, 63, 476725
city, Yibin, CN, 28.76667, 104.62383, 291, 242111
city, Yantai, CN, 37.47649, 121.44081, 22, 719332
city, Yangzhou, CN, 32.39722, 119.43583, 14, 539715
city, Yangshuo, CN, 24.78081, 110.48967, 116, 300000
city, Yangquan, CN, 37.8575, 113.56333, 722, 413394
city, Yancheng, CN, 33.3575, 120.1573, 3, 628441
city, Tongshan, CN, 34.18045, 117.15707, 37, 1199193
city, Shangrao, CN, 28.45322, 117.9686, 89, 318769
city, Xuchang, CN, 34.01667, 113.81667, 73, 449258
city, Xuanzhou, CN, 30.9525, 118.75528, 25, 127758
city, Xiuying, CN, 20.00073, 110.29359, 16, 290000
city, Xiulin, CN, 29.71667, 112.4, 36, 122411
city, Xinzhou, CN, 38.40917, 112.73333, 794, 154003
city, Xinyang, CN, 32.12278, 114.06556, 89, 1590668
city, Xinxiang, CN, 35.30889, 113.86722, 75, 743601
city, Xintai, CN, 35.90056, 117.75194, 197, 222459
city, Xinpu, CN, 34.59972, 119.15944, 6, 392444
city, Xinji, CN, 37.90278, 115.20361, 40, 145911
city, Xining, CN, 36.62554, 101.75739, 2275, 767531
city, Xingtai, CN, 37.06306, 114.49417, 76, 611739
city, Ankang, CN, 32.68, 109.01722, 273, 132654
city, Xindi, CN, 29.81667, 113.46667, 27, 175761
city, Sanshui, CN, 23.15486, 112.89161, 12, 153714
city, Xichang, CN, 27.89642, 102.26342, 1558, 126787
city, Xiazhen, CN, 34.80222, 117.11167, 39, 125667
city, Xiaogan, CN, 30.92689, 113.92221, 35, 160437
city, Xianyang, CN, 34.33778, 108.70261, 387, 1034081
city, Xiantao, CN, 30.3708, 113.44294, 36, 239406
city, Xianning, CN, 29.88333, 114.21667, 37, 179494
city, Zhuhai, CN, 22.27694, 113.56778, 35, 501199
city, Xiangtan, CN, 27.85, 112.9, 31, 674189
city, Xiangyang, CN, 32.0422, 112.14479, 71, 462956
city, Xi’an, CN, 34.25833, 108.92861, 416, 6501190
city, Xiamen, CN, 24.47979, 118.08187, 12, 3531347
city, Wuzhou, CN, 23.48333, 111.31667, 75, 265846
city, Wuxue, CN, 29.85058, 115.5525, 23, 220661
city, Wuxi, CN, 31.56887, 120.28857, 10, 3543719
city, Dongyang, CN, 29.26778, 120.22528, 97, 130387
city, Changde, CN, 29.04638, 111.6783, 35, 517780
city, Wuhu, CN, 31.33728, 118.37351, 19, 507524
city, Wuhan, CN, 30.58333, 114.26667, 20, 9785388
city, Wuhai, CN, 39.68442, 106.81582, 1096, 218427
city, Wuda, CN, 39.49944, 106.71167, 1129, 129922
city, Wenzhou, CN, 27.99942, 120.66682, 10, 865672
city, Tianfu, CN, 37.19723, 122.05228, 41, 115370
city, Weinan, CN, 34.50355, 109.50891, 354, 172321
city, Weihai, CN, 37.50914, 122.11356, 14, 152595
city, Weifang, CN, 36.71, 119.10194, 30, 394732
city, Wanxian, CN, 30.81544, 108.37089, 257, 188980
city, Wafangdian, CN, 39.61833, 122.00806, 103, 250591
city, Tongzhou, CN, 39.90395, 116.66183, 33, 163326
city, Wusong, CN, 30.95, 117.78333, 7, 312588
city, Tianshui, CN, 34.57952, 105.74238, 1153, 3500000
city, Tianjin, CN, 39.14222, 117.17667, 11, 11090314
city, Tengzhou, CN, 35.07706, 117.15176, 68, 105456
city, Tangshan, CN, 39.63333, 118.18333, 36, 3372102
city, Tanggu, CN, 39.02111, 117.64694, 6, 535298
city, Taizhou, CN, 32.49069, 119.90812, 10, 612356
city, Taiyuan, CN, 37.86944, 112.56028, 795, 3426519
city, Taishan, CN, 22.25135, 112.7799, 3, 145440
city, Tai’an, CN, 36.18528, 117.12, 143, 5499000
city, Suzhou, CN, 33.63611, 116.97889, 34, 205130
city, Suizhou, CN, 31.71111, 113.36306, 67, 323945
city, Suining, CN, 30.50802, 105.57332, 291, 124924
city, Songjiang, CN, 31.03595, 121.2146, 5, 130218
city, Shizuishan, CN, 39.23333, 106.76944, 1103, 136570
city, Shiyan, CN, 32.6475, 110.77806, 247, 3460000
city, Shiyan, CN, 32.56667, 110.78333, 318, 408055
city, Shiqiao, CN, 22.9464, 113.35769, 11, 135308
city, Shiqi, CN, 22.51682, 113.38521, 8, 342306
city, Shilong, CN, 23.11444, 113.84722, 14, 109733
city, Tongchuan, CN, 35.08056, 109.08972, 851, 223603
city, Shijiazhuang, CN, 38.04139, 114.47861, 77, 2834942
city, Shenzhen, CN, 22.54554, 114.0683, 4, 10358381
city, Shashi, CN, 30.30722, 112.24472, 45, 498780
city, Shaping, CN, 22.77019, 112.95776, 9, 107589
city, Shaoxing, CN, 30.00237, 120.57864, 11, 421283
city, Shaowu, CN, 27.34089, 117.4831, 196, 112585
city, Shaoguan, CN, 24.8, 113.58333, 69, 628749
city, Shanwei, CN, 22.78199, 115.3475, 9, 165699
city, Shantou, CN, 23.36814, 116.71479, 17, 5329024
city, Shanghai, CN, 31.22222, 121.45806, 12, 22315474
city, Shahecheng, CN, 36.93833, 114.50583, 73, 125132
city, Sanya, CN, 18.24306, 109.505, 11, 144753
city, Sanming, CN, 26.24861, 117.61861, 126, 209444
city, Jieyang, CN, 23.5418, 116.36581, 7, 1001985
city, Rizhao, CN, 35.4275, 119.45528, 16, 246387
city, Qujing, CN, 25.48333, 103.78333, 1887, 146015
city, Quanzhou, CN, 24.91389, 118.58583, 14, 184143
city, Qinzhou, CN, 21.97296, 108.62612, 10, 100996
city, Qinhuangdao, CN, 39.93167, 119.58833, 6, 759718
city, Huai'an, CN, 33.58861, 119.01917, 14, 555230
city, Qingdao, CN, 36.06605, 120.36939, 46, 3718835
city, Qingyuan, CN, 23.7, 113.03333, 11, 151287
city, Puyang Chengguanzhen, CN, 35.70506, 115.01409, 57, 666322
city, Puyang, CN, 29.45679, 119.88872, 76, 3590000
city, Putian, CN, 25.43944, 119.01028, 23, 376558
city, Puqi, CN, 29.71667, 113.88333, 40, 132891
city, Pulandian, CN, 39.39528, 121.96694, 14, 104277
city, Pingxiang, CN, 27.61672, 113.85353, 167, 372123
city, Pingshan, CN, 22.99376, 114.71311, 22, 113631
city, Pingliang, CN, 35.53917, 106.68611, 1354, 108156
city, Pingdingshan, CN, 33.73847, 113.30119, 88, 889675
city, Dadukou, CN, 26.5479, 101.70539, 1110, 461513
city, Ningbo, CN, 29.87819, 121.54945, 15, 3491597
city, Neijiang, CN, 29.58354, 105.06216, 349, 546854
city, Nanyang, CN, 32.99472, 112.53278, 131, 251532
city, Nantong, CN, 32.03028, 120.87472, 6, 666251
city, Nanping, CN, 26.645, 118.17361, 102, 171674
city, Nanning, CN, 22.81667, 108.31667, 91, 803788
city, Nanjing, CN, 32.06167, 118.77778, 22, 7165292
city, Nanchong, CN, 30.79508, 106.08474, 287, 7150000
city, Nanchang, CN, 28.68333, 115.88333, 38, 2357839
city, Mingshui, CN, 36.71667, 117.5, 73, 114858
city, Mianyang, CN, 31.45934, 104.75424, 468, 264136
city, Mentougou, CN, 39.93819, 116.09307, 111, 197772
city, Meizhou, CN, 24.29769, 116.10724, 83, 144212
city, Wuchuan, CN, 21.45713, 110.76591, 7, 104168
city, Majie, CN, 25.03333, 102.63611, 1897, 131696
city, Macheng, CN, 31.18013, 115.02213, 57, 126366
city, Maba, CN, 24.68412, 113.59839, 68, 113609
city, Luqiao, CN, 28.58023, 121.37491, 7, 427890
city, Luoyang, CN, 34.68361, 112.45361, 149, 1390581
city, Luoyang, CN, 23.16244, 114.27342, 16, 123144
city, Luohe, CN, 33.57167, 114.03528, 64, 417356
city, Luancheng, CN, 37.87917, 114.65167, 55, 597130
city, Loudi, CN, 27.73444, 111.99444, 135, 150684
city, Guankou, CN, 28.15861, 113.62709, 79, 1380000
city, Puning, CN, 23.31072, 116.16869, 12, 118023
city, Linyi, CN, 35.06306, 118.34278, 69, 270669
city, Linxia Chengguanzhen, CN, 35.60028, 103.20639, 1893, 202402
city, Linxi, CN, 39.7, 118.43333, 36, 100316
city, Linshui, CN, 36.42472, 114.20472, 138, 109955
city, Qingnian, CN, 36.84032, 115.71183, 31, 110046
city, Linhai, CN, 28.84815, 121.12807, 18, 152937
city, Linfen, CN, 36.08889, 111.51889, 451, 232566
city, Licheng, CN, 23.29549, 113.82465, 24, 172775
city, Liaocheng, CN, 36.45596, 115.97766, 50, 226930
city, Lianran, CN, 24.92271, 102.48496, 1836, 106795
city, Wuwei, CN, 37.92672, 102.63202, 1542, 493092
city, Lianjiang, CN, 21.64673, 110.28172, 46, 100341
city, Leshan, CN, 29.56228, 103.76386, 375, 154477
city, Lengshuijiang, CN, 27.68806, 111.42944, 194, 115399
city, Leiyang, CN, 26.40238, 112.85908, 69, 129116
city, Lecheng, CN, 25.128, 113.35041, 114, 124268
city, Laohekou, CN, 32.38583, 111.66778, 93, 253112
city, Lanzhou, CN, 36.05701, 103.83987, 1521, 2628426
city, Langfang, CN, 39.50972, 116.69472, 18, 720119
city, Laiyang, CN, 36.97583, 120.71361, 40, 169594
city, Laiwu, CN, 36.19278, 117.65694, 182, 124108
city, Kunming, CN, 25.03889, 102.71833, 1895, 3855346
city, Kaiyuan, CN, 23.69767, 103.30372, 1259, 198423
city, Kaifeng, CN, 34.7986, 114.30742, 76, 900000
city, Jiujiang, CN, 29.73333, 115.98333, 10, 258807
city, Qianzhou, CN, 28.31926, 109.73346, 201, 102332
city, Jinzhou, CN, 39.1, 121.71667, 8, 215386
city, Jining, CN, 35.405, 116.58139, 43, 450327
city, Jinhua, CN, 29.10678, 119.64421, 55, 142206
city, Jingzhou, CN, 30.35028, 112.19028, 39, 177878
city, Jingmen, CN, 31.03361, 112.20472, 94, 167750
city, Jingling, CN, 30.65, 113.1, 30, 224871
city, Jingdezhen, CN, 29.2947, 117.20789, 48, 310565
city, Jinchang, CN, 38.50062, 102.19379, 1540, 144363
city, Jincheng, CN, 35.50222, 112.83278, 711, 332650
city, Jinan, CN, 36.66833, 116.99722, 32, 4335989
city, Jieshou, CN, 33.26338, 115.36108, 42, 141993
city, Jieshi, CN, 22.81027, 115.83058, 9, 137444
city, Jiazi, CN, 22.87932, 116.07318, 7, 130298
city, Jiaxing, CN, 30.7522, 120.75, 8, 466101
city, Jiaozuo, CN, 35.23972, 113.23306, 138, 517540
city, Jiaozhou, CN, 36.28389, 120.00333, 10, 165026
city, Jiangmen, CN, 22.58333, 113.08333, 11, 532419
city, Yangjiang, CN, 21.85564, 111.96272, 15, 399735
city, Ji’an, CN, 27.11716, 114.97927, 72, 245000
city, Guangyuan, CN, 32.44202, 105.823, 525, 213365
city, Huzhou, CN, 30.8703, 120.0933, 6, 158320
city, Humen, CN, 22.81898, 113.67306, 20, 191891
city, Huizhou, CN, 23.08333, 114.4, 23, 289201
city, Huicheng, CN, 23.03845, 116.28988, 10, 125919
city, Xinhui, CN, 22.456, 113.0482, 0, 195129
city, Huangzhou, CN, 30.45, 114.8, 19, 122563
city, Huangyan, CN, 28.6501, 121.26591, 10, 150448
city, Huangshi, CN, 30.24706, 115.04814, 22, 688090
city, Dasha, CN, 23.11037, 113.4418, 13, 116307
city, Huanggang, CN, 23.67704, 116.99961, 13, 225956
city, Daxing, CN, 39.74025, 116.32693, 42, 104904
city, Huainan, CN, 32.62639, 116.99694, 47, 1027655
city, Huaihua, CN, 27.54944, 109.95917, 245, 127322
city, Huaibei, CN, 33.97444, 116.79167, 51, 903039
city, Heze, CN, 35.23929, 115.47358, 51, 254602
city, Yiyang, CN, 28.58917, 112.32833, 25, 202608
city, Hepo, CN, 23.43077, 115.82991, 41, 131238
city, Hengyang, CN, 26.88946, 112.61888, 66, 759602
city, Hengshui, CN, 37.73222, 115.70111, 25, 456356
city, Hefei, CN, 31.86389, 117.28083, 24, 3310268
city, Hebi, CN, 35.89917, 114.1925, 138, 244662
city, Hanzhong, CN, 33.07278, 107.03028, 515, 145986
city, Hangzhou, CN, 30.29365, 120.16142, 12, 6241971
city, Hangu, CN, 39.24889, 117.78917, 3, 208369
city, Handan, CN, 36.60056, 114.46778, 66, 1358318
city, Jiaojiang, CN, 28.68028, 121.44278, 12, 470804
city, Haimen, CN, 23.19346, 116.61219, 17, 125427
city, Haikou, CN, 24.77985, 102.57548, 1909, 112644
city, Haikou, CN, 20.04583, 110.34167, 14, 615835
city, Guli, CN, 28.88162, 120.03308, 121, 536000
city, Guiyang, CN, 26.58333, 106.71667, 1087, 1171633
city, Guilin, CN, 25.28194, 110.28639, 160, 649352
city, Guangzhou, CN, 23.11667, 113.25, 15, 11071424
city, Guangshui, CN, 31.6199, 113.9978, 83, 154771
city, Gejiu, CN, 23.36085, 103.15372, 1708, 136135
city, Gaozhou, CN, 21.93924, 110.84607, 57, 166069
city, Gaoping, CN, 30.77576, 106.10294, 283, 204368
city, Gaomi, CN, 36.38333, 119.75278, 24, 150793
city, Fuzhou, CN, 26.06139, 119.30611, 14, 1179720
city, Fuyang, CN, 32.9, 115.81667, 31, 170023
city, Fuling, CN, 29.706, 107.39575, 263, 166507
city, Foshan, CN, 23.02677, 113.13148, 10, 3600000
city, Ezhou, CN, 30.4, 114.83333, 25, 193652
city, Encheng, CN, 22.18659, 112.30424, 25, 110921
city, Shengli, CN, 37.46271, 118.49165, 7, 306450
city, Dongtai, CN, 32.85231, 120.30947, 7, 110988
city, Donghai, CN, 22.94594, 115.64204, 14, 188602
city, Dongguan, CN, 23.04889, 113.74472, 10, 8000000
city, Dingzhou, CN, 38.51306, 114.99556, 64, 152934
city, Dezhou, CN, 37.45127, 116.31046, 22, 379555
city, Deyang, CN, 31.13019, 104.38198, 501, 152194
city, Lijiang, CN, 26.86879, 100.22072, 2397, 1137600
city, Dazhou, CN, 31.21592, 107.50092, 309, 130749
city, Dawukou, CN, 39.04194, 106.39583, 1119, 131880
city, Danshui, CN, 22.7984, 114.46716, 27, 126701
city, Daliang, CN, 22.84067, 113.2503, 4, 210411
city, Dalian, CN, 38.91222, 121.60222, 33, 4087733
city, Dali, CN, 25.58474, 100.21229, 1977, 134040
city, Chuzhou, CN, 32.32194, 118.29778, 24, 280582
city, Yangchun, CN, 22.16667, 111.78333, 22, 153547
city, Chongqing, CN, 29.56278, 106.55278, 225, 7457600
city, Chizhou, CN, 30.66134, 117.47783, 21, 148375
city, Chenzhou, CN, 25.8, 113.03333, 180, 179038
city, Chengjiang, CN, 31.91102, 120.26302, 7, 107918
city, Chengdu, CN, 30.66667, 104.06667, 499, 7415590
city, Chenghua, CN, 23.46132, 116.77007, 13, 152453
city, Chaozhou, CN, 23.65396, 116.62262, 23, 424787
city, Chaohu, CN, 31.6, 117.86667, 11, 138463
city, Changzhou, CN, 31.77358, 119.95401, 9, 949018
city, Changzhi, CN, 35.20889, 111.73861, 381, 699514
city, Changsha, CN, 28.19874, 112.97087, 67, 3093980
city, Cangzhou, CN, 38.31667, 116.86667, 10, 527681
city, Buhe, CN, 30.28757, 112.22979, 39, 106347
city, Bozhou, CN, 33.87722, 115.77028, 40, 174140
city, Boshan, CN, 36.48333, 117.83333, 368, 153596
city, Binzhou, CN, 37.36667, 118.01667, 14, 115893
city, Bengbu, CN, 32.94083, 117.36083, 31, 576648
city, Beijing, CN, 39.9075, 116.39723, 49, 11716620
city, Beihai, CN, 21.48333, 109.1, 3, 289568
city, Beibei, CN, 29.82739, 106.43645, 237, 112019
city, Baoding, CN, 38.85111, 115.49028, 17, 995652
city, Baiyin, CN, 36.54696, 104.17023, 1723, 188533
city, Shangyu, CN, 30.01556, 120.87111, 13, 770000
city, Anshun, CN, 26.25, 105.93333, 1374, 351936
city, Anqiu, CN, 36.43417, 119.1925, 58, 105665
city, Anqing, CN, 30.51365, 117.04723, 19, 358661
city, Anbu, CN, 23.44895, 116.68092, 15, 162964
city, Jiangyou, CN, 31.76667, 104.71667, 527, 127225
city, Suzhou, CN, 31.30408, 120.59538, 10, 5345961
city, Zhongshan, CN, 21.31992, 110.5723, 14, 3121275
city, Lianghu, CN, 29.99152, 120.89845, 22, 155000
